Publisher,CitationCount,RetractionNature
Elsevier,3,Retraction
Elsevier,59,Retraction
Elsevier,10,Retraction
Taylor and Francis,0,Retraction
Springer,72,Retraction
Elsevier,71,Retraction
Springer,1,Retraction
SAGE Publications,8,Retraction
SAGE Publications,13,Retraction
Elsevier,5,Retraction
Elsevier,1,Retraction
Microbiology Society,15,Retraction
Microbiology Society,2,Retraction
Elsevier,1,Retraction
Korean Federation of Science and Technology Societies (KOFST),1,Retraction
Korean Society of Cancer Prevention,9,Retraction
Taylor and Francis,1,Retraction
Elsevier,15,Retraction
Elsevier,35,Retraction
SAGE Publications,0,Retraction
SAGE Publications,1,Retraction
SAGE Publications,0,Retraction
Elsevier,22,Retraction
SAGE Publications,15,Retraction
SAGE Publications,0,Retraction
SAGE Publications,0,Retraction
Elsevier,10,Retraction
Elsevier,54,Retraction
Taylor and Francis,0,Retraction
Taylor and Francis,18,Retraction
Wiley,13,Retraction
Taylor and Francis,8,Retraction
SAGE Publications,27,Retraction
Springer,0,Retraction
Springer,0,Retraction
Springer,1,Retraction
Springer,0,Retraction
Springer,1,Retraction
Taylor and Francis,6,Retraction
Springer,0,Retraction
Springer,6,Retraction
Springer,4,Retraction
Springer,3,Retraction
Springer,1,Retraction
Springer,1,Retraction
Wolters Kluwer - Medknow,5,Retraction
Taylor and Francis,0,Retraction
Wiley,1,Retraction
Wolters Kluwer - Medknow,1,Retraction
Taylor and Francis,83,Retraction
Wiley,14,Retraction
Frontline Medical Communications,10,Retraction
Springer,0,Retraction
Springer,0,Retraction
IOP Publishing,22,Retraction
Elsevier,17,Retraction
Elsevier,21,Retraction
Elsevier,6,Retraction
Wiley-Blackwell,67,Retraction
Elsevier,2,Retraction
Springer,3,Retraction
Springer,18,Retraction
Springer,8,Retraction
Springer,7,Retraction
Springer,16,Retraction
Elsevier,35,Retraction
Elsevier,2,Retraction
Springer,4,Retraction
Wolters Kluwer - Medknow,5,Retraction
Wiley,11,Retraction
Wiley,2,Retraction
Wiley,2,Retraction
Wiley,14,Retraction
SAGE Publications,1,Retraction
SAGE Publications,0,Retraction
American Society of Nephrology,40,Retraction
Elsevier,33,Retraction
American Society of Nephrology,17,Retraction
Elsevier,17,Retraction
Wiley,2,Retraction
Elsevier,2,Retraction
Elsevier,3,Retraction
Mary Ann Liebert,49,Retraction
Wolters Kluwer,3,Retraction
Wolters Kluwer,1,Retraction
Wolters Kluwer,3,Retraction
Taylor and Francis,2,Retraction
Wolters Kluwer,5,Retraction
Taylor and Francis,1,Retraction
Wolters Kluwer,11,Retraction
Elsevier,8,Retraction
Elsevier,3,Retraction
IJO Press: Press of International Journal of Ophthalmology,0,Retraction
Wiley-Blackwell,38,Retraction
IJO Press: Press of International Journal of Ophthalmology,4,Retraction
Spandidos,5,Retraction
Spandidos,4,Retraction
Wiley-Blackwell,55,Retraction
Spandidos,4,Retraction
Wiley-Blackwell,50,Retraction
Elsevier,9,Retraction
Elsevier,50,Retraction
Wiley,17,Retraction
Taylor and Francis,19,Retraction
Taylor and Francis,11,Retraction
Taylor and Francis,4,Retraction
Wiley,4,Retraction
Elsevier,30,Retraction
Elsevier,17,Retraction
Elsevier,9,Retraction
American Chemical Society (ACS),0,Retraction
American Chemical Society (ACS),112,Retraction
American Chemical Society (ACS),89,Retraction
American Chemical Society (ACS),31,Retraction
Cold Spring Harbor Laboratory Press,5,Retraction
Oxford University Press,0,Retraction
Springer,3,Retraction
Springer,1,Retraction
Mary Ann Liebert,1,Retraction
Wiley-Blackwell,42,Retraction
Wolters Kluwer - Medknow,15,Retraction
Wolters Kluwer - Medknow,2,Retraction
Springer,2,Retraction
Wolters Kluwer - Medknow,11,Retraction
Wolters Kluwer - Medknow,7,Retraction
Wolters Kluwer - Medknow,3,Retraction
Springer - Nature Publishing Group,20,Retraction
Springer - Nature Publishing Group,0,Retraction
Springer - Nature Publishing Group,0,Retraction
Springer - Nature Publishing Group,5,Retraction
American Chemical Society (ACS),124,Retraction
Wolters Kluwer,0,Retraction
Springer,0,Retraction
American Chemical Society (ACS),0,Retraction
Springer,5,Retraction
Springer,6,Retraction
Elsevier,2,Retraction
Springer,4,Retraction
Springer,0,Retraction
Endocrine Society,36,Retraction
Endocrine Society,13,Retraction
Endocrine Society,38,Retraction
Wiley,14,Retraction
Taylor and Francis,7,Retraction
Taylor and Francis - Dove Press,6,Retraction
Elsevier,26,Retraction
Elsevier,24,Retraction
Wiley,77,Retraction
Elsevier,24,Retraction
BioMed Central (BMC),27,Retraction
Elsevier,39,Retraction
FUNPEC-RP,11,Retraction
Elsevier,6,Retraction
FUNPEC-RP,5,Retraction
Kowsar Publishing,1,Retraction
Kowsar Publishing,0,Retraction
FUNPEC-RP,1,Retraction
FUNPEC-RP,15,Retraction
FUNPEC-RP,3,Retraction
FUNPEC-RP,27,Retraction
Elsevier,36,Retraction
Frontiers,34,Retraction
Frontiers,11,Retraction
Frontiers,5,Retraction
SAGE Publications,6,Retraction
SAGE Publications,5,Retraction
Frontiers,32,Retraction
Endocrine Society,34,Retraction
Taylor and Francis,5,Retraction
Taylor and Francis,4,Retraction
Taylor and Francis,10,Retraction
Taylor and Francis,17,Retraction
Taylor and Francis,25,Retraction
Springer,3,Retraction
Spandidos,41,Retraction
Spandidos,10,Retraction
Spandidos,3,Retraction
Elsevier,10,Retraction
SAGE Publications,5,Retraction
Elsevier,49,Retraction
Kowsar Publishing,13,Retraction
Cambridge University Press,1,Retraction
SAGE Publications,11,Retraction
Kowsar Publishing,8,Retraction
Kowsar Publishing,3,Retraction
FUNPEC-RP,1,Retraction
Kowsar Publishing,4,Retraction
FUNPEC-RP,11,Retraction
Kowsar Publishing,3,Retraction
Kowsar Publishing,5,Retraction
Kowsar Publishing,9,Retraction
FUNPEC-RP,0,Retraction
Oxford Academic,1,Retraction
Kowsar Publishing,4,Retraction
FUNPEC-RP,2,Retraction
Elsevier,53,Retraction
Oxford Academic,6,Retraction
Elsevier,28,Retraction
Elsevier,17,Retraction
FUNPEC-RP,9,Retraction
Elsevier,7,Retraction
Kowsar Publishing,2,Retraction
Kowsar Publishing,6,Retraction
FUNPEC-RP,2,Retraction
Elsevier,3,Retraction
American Chemical Society (ACS),19,Retraction
American Chemical Society (ACS),72,Retraction
American Chemical Society (ACS),73,Retraction
FUNPEC-RP,1,Retraction
FUNPEC-RP,2,Retraction
FUNPEC-RP,4,Retraction
FUNPEC-RP,0,Retraction
Springer,9,Retraction
Springer,4,Retraction
Microbiology Society,0,Retraction
Microbiology Society,0,Retraction
Springer,0,Retraction
Wiley,19,Retraction
Frontiers,4,Retraction
Wiley,48,Retraction
Frontiers,13,Retraction
Wiley,2,Retraction
Frontiers,0,Retraction
Wiley,13,Retraction
Frontiers,18,Retraction
Frontiers,1,Retraction
Frontiers,3,Retraction
Frontiers,14,Retraction
Frontiers,2,Retraction
Frontiers,0,Retraction
Frontiers,21,Retraction
Frontiers,1,Retraction
Frontiers,9,Retraction
Frontiers,8,Retraction
Taylor and Francis,115,Retraction
American Chemical Society (ACS),62,Retraction
American Chemical Society (ACS),1,Retraction
American Chemical Society (ACS),18,Retraction
American Chemical Society (ACS),33,Retraction
American Chemical Society (ACS),99,Retraction
American Chemical Society (ACS),21,Retraction
American Chemical Society (ACS),11,Retraction
American Chemical Society (ACS),9,Retraction
American Chemical Society (ACS),74,Retraction
American Chemical Society (ACS),59,Retraction
American Chemical Society (ACS),34,Retraction
American Chemical Society (ACS),28,Retraction
Elsevier,16,Retraction
Elsevier,5,Retraction
Elsevier,11,Retraction
Elsevier,26,Retraction
Wiley,64,Retraction
Hindawi,1,Retraction
Hindawi,1,Retraction
Hindawi,5,Retraction
Hindawi,30,Retraction
Elsevier,28,Retraction
Elsevier,0,Retraction
Oxford Academic,13,Retraction
Springer,0,Retraction
Oxford Academic,1,Retraction
Elsevier,6,Retraction
Elsevier,20,Retraction
Elsevier,12,Retraction
Elsevier,1,Retraction
Elsevier,5,Retraction
Elsevier,25,Retraction
Elsevier,6,Retraction
Elsevier,6,Retraction
Elsevier,6,Retraction
American Society for Clinical Investigation,117,Retraction
American Society for Clinical Investigation,216,Retraction
Wolters Kluwer,5,Retraction
Elsevier,11,Retraction
Wolters Kluwer,0,Retraction
Wiley,12,Retraction
Wolters Kluwer,2,Retraction
Bone & Joint Publishing: The British Editorial Society of Bone & Joint Surgery,1,Retraction
Taylor and Francis,11,Retraction
Springer,0,Retraction
Springer,2,Retraction
Elsevier,8,Retraction
Wiley,2,Retraction
Wiley,5,Retraction
Wiley,1,Retraction
Wiley,8,Retraction
American Institute of Physics (AIP Publishing),5,Retraction
American Institute of Physics (AIP Publishing),4,Retraction
American Institute of Physics (AIP Publishing),5,Retraction
Elsevier,23,Retraction
American Institute of Physics (AIP Publishing),4,Retraction
American Institute of Physics (AIP Publishing),57,Retraction
American Institute of Physics (AIP Publishing),11,Retraction
American Institute of Physics (AIP Publishing),16,Retraction
Elsevier,5,Retraction
Springer,23,Retraction
Springer,18,Retraction
The Company of Biologists,103,Retraction
The Company of Biologists,51,Retraction
The Company of Biologists,32,Retraction
The Company of Biologists,23,Retraction
Wolters Kluwer,1,Retraction
Wolters Kluwer,5,Retraction
Wiley,9,Retraction
FUNPEC-RP,1,Retraction
Bone & Joint Publishing: The British Editorial Society of Bone & Joint Surgery,24,Retraction
Springer - Nature Publishing Group,3,Retraction
American Society for Clinical Investigation,100,Retraction
Cold Spring Harbor Laboratory Press,79,Retraction
Wiley,2,Retraction
American Society for Clinical Investigation,181,Retraction
Wiley,1,Retraction
Cold Spring Harbor Laboratory Press,98,Retraction
Cancer Intelligence,4,Retraction
Cold Spring Harbor Laboratory Press,7,Retraction
Cold Spring Harbor Laboratory Press,41,Retraction
Cold Spring Harbor Laboratory Press,17,Retraction
American Society for Clinical Investigation,159,Retraction
Wiley,10,Retraction
Wiley,11,Retraction
SPIE,4,Retraction
Wiley,14,Retraction
Wiley,19,Retraction
Wiley,2,Retraction
Wiley,0,Retraction
American Society of Clinical Investigation,57,Retraction
American Society for Clinical Investigation,10,Retraction
American Society for Clinical Investigation,23,Retraction
Elsevier,2,Retraction
Elsevier,0,Retraction
Elsevier,29,Retraction
American Society for Clinical Investigation,45,Retraction
Elsevier,0,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),58,Retraction
American Society for Clinical Investigation,4,Retraction
American Society for Biochemistry and Molecular Biology (ASBMB),47,Retraction
American Society for Clinical Investigation,8,Retraction
European Respiratory Society,0,Retraction
Elsevier,22,Retraction
Elsevier,11,Retraction
Springer,0,Retraction
Elsevier,16,Retraction
National Institute of Environmental Health Sciences,6,Retraction
National Institute of Environmental Health Sciences,18,Retraction
The Company of Biologists,409,Retraction
The Company of Biologists,58,Retraction
Wiley,53,Retraction
Wolters Kluwer,1,Retraction
Wiley,38,Retraction
Wiley,1,Retraction
Wolters Kluwer,7,Retraction
Wolters Kluwer,1,Retraction
Wolters Kluwer,1,Retraction
American Association of Immunologists,53,Retraction
Wiley,184,Retraction
Wolters Kluwer,2,Retraction
Wiley,32,Retraction
American Association of Immunologists,248,Retraction
Wiley,15,Retraction
Elsevier,9,Retraction
Wiley,87,Retraction
Taylor and Francis,8,Retraction
Wiley,12,Retraction
Wiley,97,Retraction
Wiley,21,Retraction
Wiley,30,Retraction
Elsevier,3,Retraction
Elsevier,2,Retraction
Elsevier,20,Retraction
Elsevier,2,Retraction
American Association of Immunologists,35,Retraction
American Association of Immunologists,86,Retraction
American Association of Immunologists,17,Retraction
National Academy of Sciences (NAS),49,Retraction
American Association of Immunologists,22,Retraction
American Association of Immunologists,86,Retraction
American Association of Immunologists,164,Retraction
American Association of Immunologists,31,Retraction
Elsevier,3,Retraction
Elsevier,8,Retraction
Elsevier,11,Retraction
Elsevier,10,Retraction
Elsevier,4,Retraction
National Academy of Sciences (NAS),70,Retraction
Wiley,13,Retraction
Wiley,13,Retraction
Wiley,64,Retraction
Elsevier,36,Retraction
Springer,12,Retraction
Elsevier,30,Retraction
Springer,0,Retraction
Elsevier,44,Retraction
Wiley,34,Retraction
Elsevier,112,Retraction
SAGE Publications,14,Retraction
Oxford Academic,122,Retraction
Wolters Kluwer,1,Retraction
American Society for Clinical Investigation,3,Retraction
Elsevier,32,Retraction
Elsevier,4,Retraction
Elsevier,8,Retraction
Elsevier,25,Retraction
Elsevier,3,Retraction
Elsevier,13,Retraction
SAGE Publications,0,Retraction
Elsevier,16,Retraction
Oxford Academic,5,Retraction
Springer,0,Retraction
Springer,41,Retraction
Wiley,7,Retraction
Springer - Nature Publishing Group,88,Retraction
Springer,2,Retraction
Wiley,3,Retraction
Elsevier,7,Retraction
Elsevier,4,Retraction
Wiley,10,Retraction
Wiley,0,Retraction
Springer - Nature Publishing Group,24,Retraction
Elsevier,5,Retraction
Wiley,2,Retraction
Wiley,107,Retraction
Wiley,1,Retraction
Elsevier,23,Retraction
Taylor and Francis,14,Retraction
Taylor and Francis,16,Retraction
Taylor and Francis,10,Retraction
Taylor and Francis,0,Retraction
Wolters Kluwer,10,Retraction
Springer,2,Retraction
ASPET: American Society for Pharmacology and Experimental Therapeutics,11,Retraction
Taylor and Francis,13,Retraction
Taylor and Francis,12,Retraction
Taylor and Francis,7,Retraction
Taylor and Francis,21,Retraction
Taylor and Francis,5,Retraction
Wolters Kluwer - Lippincott Williams & Wilkins,29,Retraction
Taylor and Francis,16,Retraction
Society for Free Radical Research Japan,11,Retraction
BioMed Central (BMC),62,Retraction
American Association of Immunologists,12,Retraction
BioMed Central (BMC),7,Retraction
BioMed Central (BMC),5,Retraction
BioMed Central (BMC),10,Retraction
BioMed Central (BMC),17,Retraction
BioMed Central (BMC),13,Retraction
BioMed Central (BMC),15,Retraction
BioMed Central (BMC),4,Retraction
BioMed Central (BMC),18,Retraction
BioMed Central (BMC),12,Retraction
Springer,3,Retraction
Endocrine Society,98,Retraction
American Association of Immunologists,69,Retraction
American Association of Immunologists,38,Retraction
American Association of Immunologists,11,Retraction
American Association of Immunologists,13,Retraction
American Association of Immunologists,93,Retraction
American Association of Immunologists,46,Retraction
Springer,29,Retraction
Elsevier,12,Retraction
BMJ Publishing,8,Retraction
